perfil,data,texto,reply_ou_original,tem_midia,tipo_midia,quotes,replies,retweets,likes,media_interacoes,link
americanas,Wed Jul 15 19:04:43 +0000 2020,"@hoperyujin_ Olá! Esse aqui é o atendimento da loja online. Para entrar em contato com a loja física, você pode acessar esse perfil: https://t.co/HrxC4u8zwj.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283477612296392705
americanas,Wed Jul 15 19:04:36 +0000 2020,"@hessiondayan Olá! Em assuntos relacionados à cashback, pedimos que você entre em contato com a equipe de atendimento da Ame Digital. Obrigada!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283477582357372929
americanas,Wed Jul 15 19:04:21 +0000 2020,"@larimeendess Poxa :/ A gente tá sempre procurando conseguir os melhores preços e condições para os nossos clientes . Em alguns casos, os produtos ficam armazenados em depósitos distantes da sua casa, dependendo dos Correios e da transportadora, e isso acaba aumentando o frete.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283477522714365952
americanas,Wed Jul 15 18:58:59 +0000 2020,"@rafaelgarel Fale com a gente por DM, por favor. Informe o número de seu pedido.",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283476169782956032
americanas,Wed Jul 15 18:55:11 +0000 2020,@AndreVerssimo2 oi! somos a parte digital das lojas Americanas. você pode conferir nossos produtos e ofertas pelo site https://t.co/5OuoU4uLeI ou pelo app https://t.co/rjvf8NETCZ ;),reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283475212898635778
americanas,Wed Jul 15 18:51:39 +0000 2020,"@lineemouraa Olá! Você sabe dizer o número desse pedido para a gente? Se não o tiver por perto, fala o CPF que você usou para fazer a compra que já ajuda bastante :) Te aguardamos no inbox!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283474326042349573
americanas,Wed Jul 15 18:48:25 +0000 2020,"@ppedrochavess Olá! Você sabe dizer o número desse pedido para a gente? Se não o tiver por perto, fala o CPF que você usou para fazer a compra que já ajuda bastante :) Te aguardamos no inbox!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283473509390442497
americanas,Wed Jul 15 18:48:00 +0000 2020,"@abacaxi_0 Olá! Você sabe dizer o número desse pedido para a gente? Se não o tiver por perto, fala o CPF que você usou para fazer a compra que já ajuda bastante :) Te aguardamos no inbox!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283473405266800644
americanas,Wed Jul 15 18:44:45 +0000 2020,"@aloguinness Oi, boa tarde! Envia o número do seu pedido por DM, por favor? Vamos verificar para você.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283472590254878721
americanas,Wed Jul 15 18:39:31 +0000 2020,@dudakamers Olá! Qual é o problema com esse pedido?,reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283471272215814144
americanas,Wed Jul 15 18:36:06 +0000 2020,"@laricmello Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283470410873475073
americanas,Wed Jul 15 18:28:36 +0000 2020,@cassmoreira Oi! Te respondemos por DM! Obrigada!,reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283468522933321728
americanas,Wed Jul 15 18:26:07 +0000 2020,"@Raangelvini98 Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283467900234403840
americanas,Wed Jul 15 18:24:52 +0000 2020,"@MmipexRenata Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283467585586171905
americanas,Wed Jul 15 18:20:16 +0000 2020,"@MiW1900 Olá! Envia o número do seu pedido e laudo da assistência técnica por DM, por favor?",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283466428432121857
americanas,Wed Jul 15 18:16:37 +0000 2020,"@_camilocabelo Oi, Vinicius! Boa tarde, tudo bem? Não era essa experiência que a gente gostaria que você tivesse :( Envia pra gente por DM o número do seu pedido e um telefone com DDD, por favor? Vamos verificar o que aconteceu. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283465506377342984
americanas,Wed Jul 15 18:14:58 +0000 2020,"@_Brenof_ Oi, Breno! Envia pra gente por DM os números dos pedidos, por favor? Vamos te ajudar.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283465094408658944
americanas,Wed Jul 15 18:14:50 +0000 2020,@hoperyujin_ Olá! Esse produto foi comprado na loja física?,reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283465058287321094
americanas,Wed Jul 15 18:04:28 +0000 2020,"@ColucciGabriel Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283462450956959744
americanas,Wed Jul 15 18:01:11 +0000 2020,"@Gihzinha83 Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283461624012120064
americanas,Wed Jul 15 18:00:21 +0000 2020,"@DaraDuarte96 Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283461414611570688
americanas,Wed Jul 15 18:00:12 +0000 2020,"@NeyCmartins Oi, Sidney! Envia pra gente por DM o número do seu pedido e um telefone para contato atual com DDD, por favor? Obrigada.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283461376606961668
americanas,Wed Jul 15 17:58:02 +0000 2020,"@FlaNatico2020 Oi, boa tarde! Você precisa de ajuda com algum pedido realizado no nosso site?",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283460833301889026
americanas,Wed Jul 15 17:50:38 +0000 2020,"@rengawsenun Não recebemos. Pode enviar novamente, por favor?",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283458971332939776
americanas,Wed Jul 15 17:41:36 +0000 2020,"@Clamengo Claudio, fala com a gente por DM, por favor?",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283456695553925121
americanas,Wed Jul 15 17:39:23 +0000 2020,@AnaLuciaFabiana Olá! Vamos verificar com a equipe responsável e solicitar o contato com você. Pedimos desculpas pelo transtorno.,reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283456137443123202
americanas,Wed Jul 15 17:33:54 +0000 2020,"@dudakamers Olá! Você sabe dizer o número desse pedido para a gente? Se não o tiver por perto, fala o CPF que você usou para fazer a compra que já ajuda bastante :) Te aguardamos no inbox!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283454758196584448
americanas,Wed Jul 15 17:19:22 +0000 2020,@cecisemperi Olá! Podemos ajudar?,reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283451100520230912
americanas,Wed Jul 15 17:17:51 +0000 2020,"@jlucasalcantara Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283450721191559169
americanas,Wed Jul 15 17:16:04 +0000 2020,"@Iurisep Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283450268462600193
americanas,Wed Jul 15 16:59:15 +0000 2020,"@esteralmeida282 Oi, boa tarde! Envia pra gente por DM o número do seu pedido e um telefone para contato atual com DDD, por favor? Obrigada.",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283446040432185346
americanas,Wed Jul 15 16:44:32 +0000 2020,"@JosiianeMelllo Oi, Josiane! Boa tarde, tudo bem? Envia pra gente por DM o número do seu pedido, por favor? Vamos verificar sobre a sua entrega.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283442333070090240
americanas,Wed Jul 15 16:41:12 +0000 2020,"@dudaolliveira5 Oi, Duda! Envia o número do seu pedido por DM, por favor? Vamos verificar o que aconteceu.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283441494968459265
americanas,Wed Jul 15 16:20:20 +0000 2020,"@NetoGoliasBR Fale com a gente por DM, por favor. Informe o número de seu pedido. Vamos verificar e te ajudar.",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283436244178030593
americanas,Wed Jul 15 15:54:26 +0000 2020,Conta nas replies algo que te dá muuuito orgulho do seu paizão &lt;3 #DescontoDoPaizão https://t.co/92f6QoWRat,original,sim,video,11,36,92,2944,770.75,https://www.twitter.com/americanascom/status/1283429728435818496
americanas,Wed Jul 15 15:43:26 +0000 2020,"@isabellaperilo Opa, vamos pedir pra nossa equipe responsável dar uma olhada :)",reply,não,nenhum,0,0,0,1,0.25,https://www.twitter.com/americanascom/status/1283426958462853120
americanas,Wed Jul 15 15:35:04 +0000 2020,@dudakamers Olá! Como podemos te ajudar?,reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283424852238577664
americanas,Wed Jul 15 15:28:49 +0000 2020,"@lmoportovelho Oi, Luciano! O parceiro abriu uma verificação com os Correios sobre a sua entrega. Assim que a nossa equipe tiver um retorno eles irão te posicionar por e-mail ou pelo telefone.",reply,não,nenhum,0,3,0,2,1.25,https://www.twitter.com/americanascom/status/1283423278804209666
americanas,Wed Jul 15 15:21:04 +0000 2020,"@rengawsenun Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283421328297594880
americanas,Wed Jul 15 15:17:03 +0000 2020,"@itsyouroberto Oi, bom dia! Tudo bem? Nós te respondemos por lá.",reply,não,nenhum,0,0,0,1,0.25,https://www.twitter.com/americanascom/status/1283420317508083713
americanas,Wed Jul 15 15:15:33 +0000 2020,"@vidadeumbebado Oi, boa tarde! Nós respondemos a sua DM.",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283419940054347776
americanas,Wed Jul 15 15:11:51 +0000 2020,"@DrepoDJ Olá! Esse site/essa oferta não é da https://t.co/rjvf8NETCZ. Para sua segurança, sempre verifique se o seu navegador aponta o link https://t.co/5OuoU4uLeI, o único site oficial da nossa marca.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283419012194607105
americanas,Wed Jul 15 15:03:22 +0000 2020,"@hbomesmo Olá! Você pode falar com a gente por DM e passar o seu número de pedido, por favor? Nós podemos te ajudar! :)",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283416874701721601
americanas,Wed Jul 15 14:58:28 +0000 2020,"@capshaw_ Oi, Cami! Pode verificar se seu aplicativo ta atualizado? Se o problema continuar, chama a gente aqui :)",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283415640586563585
americanas,Wed Jul 15 14:58:25 +0000 2020,"@icoelha Qual é a origem do vale? Precisamos do número do pedido que ele teve origem? Caso não saiba, envia pra gente por DM  o número do seu CPF, por favor? Obrigada.",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283415629672914946
americanas,Wed Jul 15 14:41:19 +0000 2020,"@venus_0001 Oi, bom dia! O que aconteceu? Fala com a gente por DM, por favor? Obrigada.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283411326627459072
americanas,Wed Jul 15 14:40:58 +0000 2020,"@Cuulleem Olá! Você pode falar com a gente por DM e passar o seu número de pedido, por favor? Nós podemos te ajudar! :)",reply,não,nenhum,0,2,0,0,0.5,https://www.twitter.com/americanascom/status/1283411239977263110
americanas,Wed Jul 15 14:37:56 +0000 2020,"@Salete00 Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283410475263328257
americanas,Wed Jul 15 14:35:59 +0000 2020,"@canjibrinha Oi, bom dia! Você precisa de ajuda com algum pedido realizado no nosso site?",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283409985008021506
americanas,Wed Jul 15 14:35:49 +0000 2020,"@samebluemoon Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283409943966683137
americanas,Wed Jul 15 14:33:24 +0000 2020,"@asam_tinha Olá! Você pode falar com a gente por DM e passar o seu número de pedido, por favor? Nós podemos te ajudar! :)",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283409336115634176
americanas,Wed Jul 15 14:33:12 +0000 2020,"@l7845e Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283409285049978883
americanas,Wed Jul 15 14:27:19 +0000 2020,"@SantosMahatma Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283407802246012929
americanas,Wed Jul 15 14:24:24 +0000 2020,"@Valrio04439845 @BabuSantana Oi, Valério! Nós respondemos a sua DM.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283407070281240577
americanas,Wed Jul 15 14:23:40 +0000 2020,"@gulermee Olá! Você está precisando de alguma ajuda? Fala com a gente por inbox, por favor :)",reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283406885031469057
americanas,Wed Jul 15 14:23:13 +0000 2020,"@Oliveiraa10f Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283406769532948480
americanas,Wed Jul 15 14:22:52 +0000 2020,"@indignadoMano Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283406683012767752
americanas,Wed Jul 15 14:22:29 +0000 2020,"@icoelha Oi, Isabela! Envia o número do seu pedido por DM, por favor? Vamos te ajudar!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283406584920641537
americanas,Wed Jul 15 14:20:19 +0000 2020,"@californiagoys Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283406042118971392
americanas,Wed Jul 15 14:19:39 +0000 2020,"@joaonotfound Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283405873302437890
americanas,Wed Jul 15 14:19:18 +0000 2020,"@Clamengo Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283405785733763076
americanas,Wed Jul 15 14:18:04 +0000 2020,"@coldtheplay Olá! Você sabe dizer o número desse pedido para a gente? Se não o tiver por perto, fala o CPF que você usou para fazer a compra que já ajuda bastante :) Te aguardamos no inbox!",reply,não,nenhum,0,0,0,1,0.25,https://www.twitter.com/americanascom/status/1283405473488809984
americanas,Wed Jul 15 14:17:30 +0000 2020,"@xcacauxx Fale com a gente por DM, por favor. Informe o número de seu pedido.",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283405331872264192
americanas,Wed Jul 15 14:16:42 +0000 2020,"@skunkgaga Olá! Você sabe dizer o número desse pedido para a gente? Se não o tiver por perto, fala o CPF que você usou para fazer a compra que já ajuda bastante :) Te aguardamos no inbox!",reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283405129719468034
americanas,Wed Jul 15 14:14:54 +0000 2020,"@moraes_bruuu Olá! Você pode falar com a gente por DM e passar o seu número de pedido, por favor? Nós podemos te ajudar! :)",reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283404677762220035
americanas,Wed Jul 15 14:07:08 +0000 2020,@_SarahLetycia \o/,reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283402722394415104
americanas,Wed Jul 15 14:05:08 +0000 2020,"@geosabedot Olá! O seu pedido pode chegar hoje até às 21h00, tudo bem?",reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283402219195424768
americanas,Wed Jul 15 14:04:04 +0000 2020,@chernoana Olá! Te respodemos por DM. Obrigada!,reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283401953612107781
americanas,Wed Jul 15 13:56:47 +0000 2020,@BinhoRuleYork Olá! Podemos te ajudar?,reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283400119430283269
americanas,Wed Jul 15 13:53:55 +0000 2020,"@analu_lacerdaa Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283399396441415680
americanas,Wed Jul 15 13:53:53 +0000 2020,"@NeyRobs38753195 Olá! Você pode falar com a gente por DM e passar o seu número de contato e DDD, por favor? Nós podemos te ajudar! :)",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283399388241567746
americanas,Wed Jul 15 13:52:54 +0000 2020,"@nailabaiana Oi, bom dia! Nós respondemos a sua DM.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283399142774013957
americanas,Wed Jul 15 13:51:37 +0000 2020,"@netosoter Olá! Você pode falar com a gente por DM e passar o seu número de pedido, por favor? Nós podemos te ajudar! :)",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283398817002463232
americanas,Wed Jul 15 13:48:39 +0000 2020,"@brunocostta Oi, Bruno! Nós te respondemos por lá.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283398074371645440
americanas,Wed Jul 15 13:47:22 +0000 2020,"@EzauMoura Olá Ezaú, 

Nos informe seu CPF por DM para verificarmos o que aconteceu.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283397747727568904
americanas,Wed Jul 15 13:46:20 +0000 2020,"@ObertiGeovania Oi! Poxa, não queria que a sua experiência fosse assim! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283397490419683331
americanas,Wed Jul 15 13:44:19 +0000 2020,"@RafaelR_Mendes Oi, Rafael! Envia pra gente por DM o número do seu pedido e um telefone para contato atual com DDD, por favor? Vanos verificar o status para você.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283396981675655168
americanas,Wed Jul 15 13:44:03 +0000 2020,"@MundoDoEsporter Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283396913795137536
americanas,Wed Jul 15 13:42:11 +0000 2020,"@rhayrodriigues Oi, Rhay! Envia o número do seu pedido por DM, por favor? Vamos te ajudar!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283396443210997761
americanas,Wed Jul 15 13:36:08 +0000 2020,"@JessykCheer Oi! Poxa, não queria que a sua experiência fosse assim! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283394920770932736
americanas,Wed Jul 15 13:33:55 +0000 2020,"@jnascimento_ Oi, José! Envia pra gente por DM o número do seu pedido e um telefone para contato atual com DDD, por favor? Obrigada.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283394364413280257
americanas,Wed Jul 15 13:32:54 +0000 2020,"@sad_but_top Oi, bom dia! Envia pra gente por DM um telefone para contato atual com DDD, por favor? Obrigada.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283394108111888384
americanas,Wed Jul 15 13:15:28 +0000 2020,"@NinaCost Oi, bom dia! Envia pra gente por DM o número do seu pedido, por favor? Vamos verificar o status dele para você. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283389721469685761
americanas,Wed Jul 15 13:14:41 +0000 2020,"@Iara07848465 Oi, Iara! A nossa equipe de atendimento responsável pelo MarketPlace vai verificar com o nosso parceiro e irão te posicionar por e-mail ou pelo telefone em até 72h úteis.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283389526501666819
americanas,Wed Jul 15 13:11:03 +0000 2020,"@blcktdb Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283388610515996673
americanas,Wed Jul 15 13:00:09 +0000 2020,"@franc_wagne Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283385867726393344
americanas,Wed Jul 15 13:00:07 +0000 2020,"@pieceofbruno Olá! Envia o número do seu pedido e um número de telefone com DDD, por DM, que a gente vai dar uma olhada. Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283385858280873985
americanas,Wed Jul 15 12:58:16 +0000 2020,"@riseconler Oi, Bernardo! Envia pra gente por DM o número do seu pedido e um telefone para contato atual com DDD, por favor? Obrigada.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283385391823949825
americanas,Wed Jul 15 12:54:51 +0000 2020,"@caitlanderr oi, Cait! você pode ver as vagas disponíveis na sua região e fazer a inscrição nesse link: https://t.co/qxtZeVnG6c

Boa sorte☘️",reply,não,nenhum,0,1,0,1,0.5,https://www.twitter.com/americanascom/status/1283384534969528323
americanas,Tue Jul 14 21:16:16 +0000 2020,"@BruxinhaRabudah @howtobeamanda_ Oi, boa tarde! Nós respondemos a sua DM.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283148329279528960
americanas,Tue Jul 14 21:09:50 +0000 2020,@_jfabioj Obrigada! A nossa equipe de atendimento responsável pelo MarketPlace vai verificar com o nosso parceiro e irão te posicionar por e-mail ou pelo telefone em até 72h úteis. Pedimo que apague os dados enviados abaixo para que não fiquem expostos.,reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283146713528754176
americanas,Tue Jul 14 20:28:25 +0000 2020,@bielmcastro Olá! Como podemos te ajudar?,reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283136287512367104
americanas,Tue Jul 14 20:08:53 +0000 2020,"@hemmgomez Oi, Paula! Envia o número do seu pedido por DM, por favor? Vamos verificar o status dele aqui para você. Obrigada!",reply,não,nenhum,0,0,0,1,0.25,https://www.twitter.com/americanascom/status/1283131375080615944
americanas,Tue Jul 14 20:08:13 +0000 2020,"@julainasamapio Oi, boa tarde! Sempre que precisar estamos aqui :)",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283131205257506816
americanas,Tue Jul 14 20:00:22 +0000 2020,"@DinizNajla Olá! Você pode falar com a gente por DM e passar o seu número de pedido, por favor? Nós iremos verificar :)",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283129231111847936
americanas,Tue Jul 14 19:56:22 +0000 2020,"@camicavanha Olá! Você pode falar com a gente por DM e passar o seu número de pedido, por favor? Nós podemos te ajudar   por aqui :)",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283128223199567874
americanas,Tue Jul 14 19:56:03 +0000 2020,"@venezamorgan Oi! Envia o número do seu pedido por DM, por favor? Vamos te ajudar! Obrigada!",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283128141960097792
americanas,Tue Jul 14 19:55:04 +0000 2020,"Já conhece o projeto Jirau da Amazônia? Nele, várias comunidades de artesãos indígenas e ribeirinhos se juntam pra levar seus trabalhos pro Brasil inteeeiro! Vem saber mais e conhecer os produtos 🌿 https://t.co/oHayLFckYk https://t.co/30YEX1jK1G",original,sim,photo,0,16,2,22,10,https://www.twitter.com/americanascom/status/1283127896442318849
americanas,Tue Jul 14 19:52:55 +0000 2020,"@carinalimafm Oi, pode ter frete mesmo quando seu produto é entregue em uma das lojas físicas :/ Isso porque nem sempre temos estoque em loja e precisamos levar seu produto até uma delas!",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283127355876179968
americanas,Tue Jul 14 19:52:27 +0000 2020,"@gabigarciamm Poxa :/ A gente tá sempre procurando conseguir os melhores preços e condições para os nossos clientes . Em alguns casos, os produtos ficam armazenados em depósitos distantes da sua casa, dependendo dos Correios e da transportadora, e isso acaba aumentando o frete.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283127239245205504
americanas,Tue Jul 14 19:51:34 +0000 2020,"@fresnaremos Poxa :/ A gente tá sempre procurando conseguir os melhores preços e condições para os nossos clientes . Em alguns casos, os produtos ficam armazenados em depósitos distantes da sua casa, dependendo dos Correios e da transportadora, e isso acaba aumentando o frete.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283127016917798913
americanas,Tue Jul 14 19:51:24 +0000 2020,"@inkedno1 Poxa :/ A gente tá sempre procurando conseguir os melhores preços e condições para os nossos clientes . Em alguns casos, os produtos ficam armazenados em depósitos distantes da sua casa, dependendo dos Correios e da transportadora, e isso acaba aumentando o frete.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283126973833842688
americanas,Tue Jul 14 19:51:00 +0000 2020,"@dequeirozrodas Poxa :/ A gente tá sempre procurando conseguir os melhores preços e condições para os nossos clientes . Em alguns casos, os produtos ficam armazenados em depósitos distantes da sua casa, dependendo dos Correios e da transportadora, e isso acaba aumentando o frete.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283126873858420736
americanas,Tue Jul 14 19:50:54 +0000 2020,"@bottinando Poxa :/ A gente tá sempre procurando conseguir os melhores preços e condições para os nossos clientes . Em alguns casos, os produtos ficam armazenados em depósitos distantes da sua casa, dependendo dos Correios e da transportadora, e isso acaba aumentando o frete.",reply,não,nenhum,0,0,0,0,0,https://www.twitter.com/americanascom/status/1283126848931729409
americanas,Tue Jul 14 19:50:36 +0000 2020,"@Denise_afb Poxa :/ A gente tá sempre procurando conseguir os melhores preços e condições para os nossos clientes . Em alguns casos, os produtos ficam armazenados em depósitos distantes da sua casa, dependendo dos Correios e da transportadora, e isso acaba aumentando o frete.",reply,não,nenhum,0,1,0,0,0.25,https://www.twitter.com/americanascom/status/1283126772175962113
