perfil,data,texto,reply_ou_original,tem_midia,tipo_midia,quotes,replies,retweets,likes,media_interacoes,link
Salon Line em 🏠,Mon Jul 13 16:14:58 +0000 2020,"@eiiicarol Ai ai 

Como é bom ler isso... https://t.co/cuP8iIH6PF",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282710118661062658
Salon Line em 🏠,Mon Jul 13 16:12:43 +0000 2020,@iai_Viihh Ai meus sentimentos... https://t.co/yK5asqMKIp,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282709551599497221
Salon Line em 🏠,Mon Jul 13 16:08:16 +0000 2020,@vanessapavanati Faz render na minha loja online! Tem muitas promoções lá! 💜💜 https://t.co/bRPiZkPLUN,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282708431359672321
Salon Line em 🏠,Mon Jul 13 16:07:43 +0000 2020,@lwramoraes @victorettix Fada da indicação detectada! ❤ https://t.co/myBqzokuXy,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282708293182423040
Salon Line em 🏠,Mon Jul 13 16:00:08 +0000 2020,@Isabela_andrad1 Eu só consigo pensar quantos produtos você deve ter... https://t.co/Qwsak685Hs,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282706384782528520
Salon Line em 🏠,Mon Jul 13 15:57:05 +0000 2020,"@biaarabbi Sério? AAAAAAH

Já fiquei animada aqui. Arrase com os produtinhos novos. ❤ https://t.co/ZcMMf7X6o1",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282705615937298437
Salon Line em 🏠,Mon Jul 13 15:53:38 +0000 2020,@Brigaderovoador @isadorxxx Eu agora sabendo desse resultado: https://t.co/1OdAHj0Md6,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282704749486395393
Salon Line em 🏠,Mon Jul 13 15:48:08 +0000 2020,"@sojade_ @kanevs Você gosta bastante, mas, vai usar outro? https://t.co/kcoifQkV7H",reply,sim,animated_gif,0,2,0,1,0.75,https://www.twitter.com/SalonLineBrasil/status/1282703366171308033
Salon Line em 🏠,Mon Jul 13 15:44:48 +0000 2020,"@gucunha1235 Oi, Mô https://t.co/oO67BWuFLe",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282702528073924609
Salon Line em 🏠,Mon Jul 13 15:40:55 +0000 2020,@sindybrandao Só você ainda não entendeu que eu sou o verdadeiro amor do seu cabelo... https://t.co/8ldLgmbF8H,reply,sim,animated_gif,1,0,0,0,0.25,https://www.twitter.com/SalonLineBrasil/status/1282701547793715202
Salon Line em 🏠,Mon Jul 13 15:33:25 +0000 2020,"@LyslaNasciment1 Ficando emocionada em 3...2...1...

Nada me deixa mais realizada do que ver vocês felizes e se amando. ❤ https://t.co/xaegRGw08y",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282699660776407045
Salon Line em 🏠,Mon Jul 13 15:28:31 +0000 2020,@weltinha O patrocínio já começou a semana se sentindo desejado: https://t.co/T4MyOaKe4P,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282698428951285760
Salon Line em 🏠,Mon Jul 13 15:25:34 +0000 2020,"@agathaquadrosp AAAAAAAAA

Já comecei a minha semana da melhor forma possível. Quais dos meus produtos você escolheu? https://t.co/82zeIQpdl4",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282697685779259392
Salon Line em 🏠,Mon Jul 13 15:20:19 +0000 2020,"@letigamaf @phvalle20 Poxa mores, os meus produtinhos não possuem preço tabelado e por isso podem variar de acordo com a região.

Na minha lojinha online, nas abas ''Outlet'' e ''Arrasa nas Ofertas'' que sempre tem produtos em promo. 💁🏽‍♀️

Dá uma olhada: https://t.co/Wy082AUNkO https://t.co/sUQGSKaIlW",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282696364149944321
Salon Line em 🏠,Mon Jul 13 15:13:10 +0000 2020,"@KyRdg__ Hmm, já sei... Minha dica é o creme para pentear - Hidra Ceramidas. ❤

Ele contem Ceramida Vegetal, Óleo de Jojoba e D- Pantenol que, forma uma película protetora garantindo força e brilho extra para um cabelo bonito e saudável.

👉🏽 Dá uma olhada: https://t.co/JblfKf4Kz8 https://t.co/uBW2WNeszM",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282694567951769602
Salon Line em 🏠,Mon Jul 13 14:54:45 +0000 2020,"@_MariSiiilva Esse é o tipo de resultado que eu gosto de ver. Conte comigo pra tudo, mari. ❤ https://t.co/MphrP2fykF",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282689930829996038
Salon Line em 🏠,Mon Jul 13 14:53:29 +0000 2020,"@giov_ana_ Ah fico feliz em saber que você curte os meus produtos! ❤

E uma dica, nas abas ''Outlet'' ""Kits"" e ''Arrasa nas Ofertas'' sempre tem produtos em promo. 

https://t.co/Wy082AUNkO https://t.co/p4MVBSjjfd",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282689613589549063
Salon Line em 🏠,Mon Jul 13 14:49:01 +0000 2020,@_eduardaportes Eu AMO quando elogiam o cheirinho dos meus produtos! ❤ https://t.co/bJrGvFS4b3,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282688486370430977
Salon Line em 🏠,Mon Jul 13 14:47:10 +0000 2020,"@thaisribeirox_ Ah miga, a queda pode estar ligada a diversos fatores, por exemplos: alimentar, genética, estresse, entre outros.

E para cuidar do seu cabelo você pode contar com a linha SOS Bomba Antiqueda! ❤

👉🏽 Depois dá uma olhada: https://t.co/jnwUUjPZuW https://t.co/tnDcJ7HdVg",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282688023566721025
Salon Line em 🏠,Mon Jul 13 14:46:29 +0000 2020,@_layannex NÃO CREIO https://t.co/ow6yyHnflM,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282687851600261122
Salon Line em 🏠,Mon Jul 13 14:45:33 +0000 2020,"@talentoportilla Tentou fugir de mim, né?  Vem comigo! https://t.co/4aY3Ds3MRk",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282687617033736192
Salon Line em 🏠,Mon Jul 13 14:41:01 +0000 2020,"@missamymonster Estamos juntas, miga. ❤ https://t.co/9GGzgYtGEp",reply,sim,animated_gif,0,0,0,2,0.5,https://www.twitter.com/SalonLineBrasil/status/1282686473767129089
Salon Line em 🏠,Mon Jul 13 14:36:48 +0000 2020,@vitoriayasminn_ Ah como eu fico feliz de ler isso... ❤ https://t.co/ICuHulTIRa,reply,sim,animated_gif,0,0,1,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282685412943826946
Salon Line em 🏠,Mon Jul 13 14:31:55 +0000 2020,@_mariffc Melhor que amanhecer cuidando do cabelo e é amanhecer bebendo café e cuidado do cabelo!  😆 https://t.co/bpTExhc1uM,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282684183735828480
Salon Line em 🏠,Mon Jul 13 14:30:55 +0000 2020,"@aftglxw Calma, você me patrocinou? https://t.co/e8ObDiloD0",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282683935504433154
Salon Line em 🏠,Mon Jul 13 14:28:21 +0000 2020,@eligeessi ué https://t.co/Z6KlqpoDI9,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282683285655756800
Salon Line em 🏠,Mon Jul 13 14:27:24 +0000 2020,@itsmayols O estoque de mimos está zerado https://t.co/lMJsn1a4LY,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282683046655860736
Salon Line em 🏠,Mon Jul 13 14:26:40 +0000 2020,"@louysee7 Longe de mim trocar de assunto, mas olha o que a minha tartaruga sabe fazer! https://t.co/g7xNouvF2A",reply,sim,animated_gif,1,0,0,3,1,https://www.twitter.com/SalonLineBrasil/status/1282682863176097792
Salon Line em 🏠,Mon Jul 13 14:24:36 +0000 2020,"@lunavieiraf AMOOOO

Aliás, eu estou usando a linha inteira porque o meu cabelão 2020 veeem! https://t.co/BoPp31OAU3",reply,sim,animated_gif,0,1,1,1,0.75,https://www.twitter.com/SalonLineBrasil/status/1282682344349085698
Salon Line em 🏠,Mon Jul 13 14:23:38 +0000 2020,@flowersforMel E eu queria estar na praia! 😎 https://t.co/LhYEf204rH,reply,sim,animated_gif,0,1,0,3,1,https://www.twitter.com/SalonLineBrasil/status/1282682100932542470
Salon Line em 🏠,Mon Jul 13 14:23:03 +0000 2020,"@pietroludowick Uma semana melhor que a outra!
❤🧡💛💚💙💜 https://t.co/B4AdILtW1X",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282681952433246210
Salon Line em 🏠,Mon Jul 13 14:21:59 +0000 2020,@taywelmer E um abraço? Será que deixaria sua semana mais feliz? 😁 https://t.co/U0vuH0RpGd,reply,sim,animated_gif,0,0,0,3,0.75,https://www.twitter.com/SalonLineBrasil/status/1282681686694797312
Salon Line em 🏠,Mon Jul 13 14:18:43 +0000 2020,@warsxmli @jaureane BOAAAA! https://t.co/ezlERVQ1g7,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282680862602076161
Salon Line em 🏠,Mon Jul 13 14:13:14 +0000 2020,@horanevery O importante é que seu estoque foi renovado com sucesso! 😬 https://t.co/a7zmQ4KgMe,reply,sim,animated_gif,0,1,0,0,0.25,https://www.twitter.com/SalonLineBrasil/status/1282679482239909890
Salon Line em 🏠,Mon Jul 13 14:06:15 +0000 2020,"@raquel_saith Sem equilíbrio emocional, mas, pelo menos a minha hidratação está em dia! https://t.co/HkKfkRwru6",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282677725686370309
Salon Line em 🏠,Mon Jul 13 13:50:11 +0000 2020,"@cestlabia O CABELÃO É REAAAL!!!

Bia, já ganhei a minha semana com esse elogio. ❤ https://t.co/bWMDo37OqD",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282673683555917827
Salon Line em 🏠,Mon Jul 13 13:38:31 +0000 2020,"@beatryz08021 1 minuto de silêncio pra apreciar a sua beleza, por favor. 😍 https://t.co/fq5uaVCZVw",reply,sim,animated_gif,1,0,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282670745026547712
Salon Line em 🏠,Mon Jul 13 13:38:09 +0000 2020,@Giih_Ribeiro21 Só você? Se soubesse o tamanho da fila... https://t.co/aRMenc2FyD,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282670655650050048
Salon Line em 🏠,Mon Jul 13 13:36:35 +0000 2020,"@juliaacarbone Essa semana prometeeeeeee

De: Produtinhos chegando

Para: Seu cabelo https://t.co/W1bdtigEGB",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282670260165005319
Salon Line em 🏠,Mon Jul 13 13:34:28 +0000 2020,@GabriellyBraga_ Só porque pediu com educação vou fazer um cup cake pra você! https://t.co/gyJnfLu288,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282669725504491521
Salon Line em 🏠,Mon Jul 13 13:33:50 +0000 2020,"@boulanger_je Pra que, né? https://t.co/F79bycfnEz",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282669568775860225
Salon Line em 🏠,Mon Jul 13 13:28:43 +0000 2020,@weltinha ⚠ O recebimento de endereços está temporariamente fora do ar ⚠ https://t.co/iC9HGlL20y,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282668278666670082
Salon Line em 🏠,Mon Jul 13 13:26:26 +0000 2020,@AmandaLeiteWolf Minha loja pode te cobrir de mimos!😌 https://t.co/HcN2HlGUa3,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282667706123276288
Salon Line em 🏠,Mon Jul 13 13:25:32 +0000 2020,@Joyce_Freitas13 Ainda bem que eu não prometi nada. https://t.co/6ccnYQXkSu,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282667478682918918
Salon Line em 🏠,Mon Jul 13 13:24:27 +0000 2020,@umababeai Roi? https://t.co/o14cXESXwk,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282667207919636481
Salon Line em 🏠,Mon Jul 13 13:20:42 +0000 2020,@100nome__ To pensando! https://t.co/StlTIo0XBE,reply,sim,animated_gif,1,2,0,1,1,https://www.twitter.com/SalonLineBrasil/status/1282666261596569600
Salon Line em 🏠,Mon Jul 13 13:18:37 +0000 2020,@Carol_PMW Chora não! https://t.co/rrtqKZQMxW,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282665737849573377
Salon Line em 🏠,Mon Jul 13 13:15:10 +0000 2020,@100nome__ Pra você eu dou o mundo! Olha ele aqui https://t.co/CfW3bkj4YQ,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282664870614380544
Salon Line em 🏠,Mon Jul 13 13:10:53 +0000 2020,@Gabrielawiezel1 Ainda bem que deu uma esquentadinha! https://t.co/bdYnIsu0G5,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282663793412247559
Salon Line em 🏠,Mon Jul 13 13:07:14 +0000 2020,"@BitaCarolina03 Ah miga, a queda pode estar ligada a diversos fatores, por exemplos: alimentar, genética, estresse, entre outros.

E para cuidar do seu cabelo você pode contar com a linha SOS Bomba Antiqueda! ❤

👉🏽 Depois dá uma olhada: https://t.co/jnwUUjPZuW https://t.co/lZJM20McJs",reply,sim,animated_gif,0,1,0,0,0.25,https://www.twitter.com/SalonLineBrasil/status/1282662871730708482
Salon Line em 🏠,Mon Jul 13 13:01:38 +0000 2020,@leticyafernand 2020 não está fácil pra ninguém... https://t.co/kVr8Ptb4aH,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282661466068471810
Salon Line em 🏠,Mon Jul 13 12:59:00 +0000 2020,@RenataA94570590 Eu lendo isso: https://t.co/eW5SDr5fIe,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282660803569692672
Salon Line em 🏠,Mon Jul 13 12:58:03 +0000 2020,"@2109Cams Hm, que tal uma hidratação? https://t.co/sxuQOTWwgu",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282660563823230978
Salon Line em 🏠,Mon Jul 13 12:56:39 +0000 2020,@maybritto__ Esqueci? https://t.co/VuD3BgJxwa,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282660208557412358
Salon Line em 🏠,Mon Jul 13 12:53:43 +0000 2020,@kauinhabrasil NEM GOSTO https://t.co/XaZJoyaPhe,reply,sim,animated_gif,0,0,0,2,0.5,https://www.twitter.com/SalonLineBrasil/status/1282659471559479296
Salon Line em 🏠,Mon Jul 13 12:53:07 +0000 2020,@eitalitamattos Ai ai... você e seu azul! 💙 https://t.co/eqgpEh9eAC,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282659322393223168
Salon Line em 🏠,Mon Jul 13 12:50:22 +0000 2020,"@mfclaracarvalho E mais uma semana começou... Vamos pra luta, miga. 

Quem sabe no meio do caminho a gente não conheça algum desses três! 😅 https://t.co/lzHHnxjI11",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282658630924488707
Salon Line em 🏠,Mon Jul 13 12:48:26 +0000 2020,@newjazzgirl Só sei que preciso kkkk https://t.co/A7Vi11uZs6,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282658143084912640
Salon Line em 🏠,Mon Jul 13 12:42:22 +0000 2020,"@renatamanuh Sabe o que você tem de sobra, miga? BELEZA!

Sou apaixonada por você e o seu sorriso. ❤ https://t.co/TRk0iPX4PW",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282656616836468737
Salon Line em 🏠,Mon Jul 13 12:32:39 +0000 2020,"@liiceph Siiiim, super entendo! 😱😅 

Hoje se você fizer coque vai parece algodão doce!  Azul e lindo!💙 https://t.co/czJ5TXS7oW",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282654169132863489
Salon Line em 🏠,Mon Jul 13 12:32:08 +0000 2020,@rayevil_ Pelo menos o meu cronograma capilar está em dia! 😅 https://t.co/oRh3irSBMH,reply,sim,animated_gif,0,0,1,2,0.75,https://www.twitter.com/SalonLineBrasil/status/1282654039071764480
Salon Line em 🏠,Mon Jul 13 12:28:42 +0000 2020,"@shikmxru Vocês me fazem sentir a própria fada madrinha!

Obs: A cor, brilho e definição do seu cabelo está tudoooo. https://t.co/ZeXIuSf100",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282653177188360193
Salon Line em 🏠,Mon Jul 13 12:27:08 +0000 2020,"@RenataA94570590 ⁎Lavei o cabelo hoje⁎

Próxima lavagem:
Só o universo que sabe! 😂 https://t.co/nZHB5KSpTk",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282652784383479811
Salon Line em 🏠,Mon Jul 13 12:26:51 +0000 2020,"@DaianeAssis5 Esses nunca podem faltar, né? 🤭 https://t.co/eQeHyGPGTW",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282652711616491520
Salon Line em 🏠,Mon Jul 13 12:22:10 +0000 2020,@Jubamary Só de imaginar já fico... https://t.co/pEtaquTvAq,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282651531280605185
Salon Line em 🏠,Mon Jul 13 12:19:21 +0000 2020,"@Lou_Linhares Modéstia a parte, meus cremes não podem faltar nesses cuidados! ❤ https://t.co/sHZgVQSJwT",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282650825035264001
Salon Line em 🏠,Mon Jul 13 12:16:49 +0000 2020,@_vixemariana Nada que uma boa hidratação não resolva! ❤ https://t.co/E1gkrNeD9b,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282650186435747841
Salon Line em 🏠,Mon Jul 13 12:14:18 +0000 2020,@eitalitamattos Esse final de semana eu não sei se dormir ou se entrei no modo hibernação... https://t.co/dvhTDf15gg,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282649551673995264
Salon Line em 🏠,Mon Jul 13 12:12:05 +0000 2020,"@dudasharkkk Qualquer oportunidade: A

Eu: Hm, vou fazer um bolo https://t.co/ANNVWjUQdB",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282648995718889472
Salon Line em 🏠,Mon Jul 13 12:10:01 +0000 2020,"@Juuh_riooos Inclusive, acordei com sono https://t.co/EYeyBqw5XG",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282648475918831616
Salon Line em 🏠,Mon Jul 13 12:07:00 +0000 2020,@EuInesquecivel Eu tenho as melhores seguidoras sim ou claro? https://t.co/YvpCfMjS4q,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1282647715055382531
Salon Line em 🏠,Mon Jul 13 12:00:44 +0000 2020,@RenataA94570590 @4cGomes Combinação perfeitaaaa! ❤ https://t.co/e0TeCJfx1f,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1282646137267269633
Salon Line em 🏠,Mon Jul 13 11:55:55 +0000 2020,@ericaazevedx Aguenta coraçãooooooo! ❤ https://t.co/HpjOozQWCT,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1282644924991709184
Salon Line em 🏠,Fri Jul 10 23:18:59 +0000 2020,@wtf_milena Ai meu coração se derreteu todinho agora! ❤ https://t.co/sjXNGnAnd6,reply,sim,animated_gif,1,1,0,1,0.75,https://www.twitter.com/SalonLineBrasil/status/1281729662721429513
Salon Line em 🏠,Fri Jul 10 23:06:20 +0000 2020,@Malu_Afonso Esse elogio vai medeixar metida pro resto da semana... ❤ https://t.co/NRwpj5qMLl,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1281726477415985152
Salon Line em 🏠,Fri Jul 10 23:01:52 +0000 2020,@natyfranzoi Não 👀 https://t.co/biA312FGY3,reply,sim,animated_gif,1,0,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1281725354697203712
Salon Line em 🏠,Fri Jul 10 23:00:04 +0000 2020,"@podeserjuliana Oi, Ju!  💜 A percepção do cheiro é algo particular, cada linha possui um tipo de perfume e intensidade diferente.

Se desejar, indicado a linha #Todecacho Vinagra de Maçã, possui a a fragrância capsulada, dura até 24h horas! ❤ https://t.co/dAn7ayGtVj",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1281724902970667008
Salon Line em 🏠,Fri Jul 10 22:52:46 +0000 2020,"@kahcarstairs EU AMEI DEMAAAAAAIS

Essa sou eu tentando encontrar elogios que contemplem o quanto você é linda: https://t.co/M2AK6PPIg9",reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1281723065622319104
Salon Line em 🏠,Fri Jul 10 22:48:04 +0000 2020,"@yasminoliv29 ESSE SEXTOU ESTÁ DIFERENTEE

OBRIGADA! 😁 https://t.co/yMUWGfLz4W",reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1281721880890806274
Salon Line em 🏠,Fri Jul 10 22:45:46 +0000 2020,@_chatapacarai Com as promoções da minha loja online! https://t.co/jT8wFSP80I,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1281721300961173507
Salon Line em 🏠,Fri Jul 10 22:32:02 +0000 2020,"@franciellyft Ora ora, alguém aqui é apaixonada por Azeite de Oliva... 

Ai amiga, vou usar esses mesmos produtos amanhã. Quero meu cabelo tão bonito quanto o seu! 😍 https://t.co/kTogLuEfsG",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1281717846024822784
Salon Line em 🏠,Fri Jul 10 21:57:47 +0000 2020,@niralima Ai para que eu me apaixono fácil... https://t.co/tMwyz48TjV,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1281709227162165253
Salon Line em 🏠,Fri Jul 10 21:55:17 +0000 2020,"@sarahrpeixoto Que isso, miga... Longe de mim. https://t.co/i5fugWYXjL",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1281708596561154049
Salon Line em 🏠,Fri Jul 10 21:49:53 +0000 2020,"@percyjscksn Já que gosta de volume e definição ao mesmo tempo, você pode experimentar o Super Volumão! 💜

Ele possui óleo de argan e semente e melancia. Ajudam a hidratar e nutrir, evitando o ressecamento e pontas duplas. 
🍉https://t.co/S4Smbgb4fQ https://t.co/1SqkNupGdQ",reply,sim,animated_gif,0,1,0,0,0.25,https://www.twitter.com/SalonLineBrasil/status/1281707238571343873
Salon Line em 🏠,Fri Jul 10 21:39:01 +0000 2020,@erika_almas Só digo uma coisa: VEEEEEEM https://t.co/yqCvgDiIaL,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1281704506099736576
Salon Line em 🏠,Fri Jul 10 21:36:36 +0000 2020,"@brufnae Alguém me chamou???

Estou aqui. Saudades, mo. ❤ https://t.co/GKPNMvJetF",reply,sim,animated_gif,1,0,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1281703898617720833
Salon Line em 🏠,Fri Jul 10 21:28:05 +0000 2020,@_brinamiranda VEM CABELÃOOOO! ❤ https://t.co/FnvJ6wLcGI,reply,sim,animated_gif,0,1,0,1,0.5,https://www.twitter.com/SalonLineBrasil/status/1281701754468552706
Salon Line em 🏠,Fri Jul 10 21:23:59 +0000 2020,@louysee28 SSSSSSSSSUMI https://t.co/0mFuJA48XV,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1281700719570059264
Salon Line em 🏠,Fri Jul 10 21:07:49 +0000 2020,"➡️. Agora é só pesquisar! 

A lojinha Salon Line é um ótimo lugar para pesquisar produtos por curvatura, tratamento, ativos e até pelo preço que melhor cabe no seu bolso!

🛒https://t.co/Wy082AUNkO https://t.co/nHXQHgj6C2",reply,sim,animated_gif,0,1,1,15,4.25,https://www.twitter.com/SalonLineBrasil/status/1281696653913862145
Salon Line em 🏠,Fri Jul 10 21:00:50 +0000 2020,"Você já usou algum produto que não se adaptou ao seu cabelo? Não se preocupe, isso é mais comum do que você imagina.

Vou explicar o porquê e como encontrar a linha ideal para os seus fios. https://t.co/UvAe25Uz1a",reply,sim,animated_gif,0,1,1,15,4.25,https://www.twitter.com/SalonLineBrasil/status/1281694897330950144
Salon Line em 🏠,Fri Jul 10 20:43:52 +0000 2020,"@http_carool Ah já vi que essa linha te conquistou seu coração!

E o melhor de tudo é que esses produtinhos rendem muitooo. ❤ https://t.co/TuzqXQY8Xx",reply,sim,animated_gif,0,1,0,0,0.25,https://www.twitter.com/SalonLineBrasil/status/1281690624878616576
Salon Line em 🏠,Fri Jul 10 20:26:27 +0000 2020,"@lmjkane_ Ai como eu fico orgulhosa de ler isso. É sempre bom tirar um tempinho no dia para cuidarmos da gente, as energias até se renovam... ❤ https://t.co/P26TnkmAWD",reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1281686240807522304
Salon Line em 🏠,Fri Jul 10 20:19:16 +0000 2020,"@aloiratropicana @anajutss Eu não acabei de me apaixonei, não, né?! 😍💗

MDS! Que cabelo lindo, mana! Sério, tudinho pra mim! https://t.co/hJpxz8CYBi",reply,sim,animated_gif,0,1,1,2,1,https://www.twitter.com/SalonLineBrasil/status/1281684434736078849
Salon Line em 🏠,Fri Jul 10 20:12:47 +0000 2020,@_jureix Pode ser de beijos?! ❤ https://t.co/HHxxFGcFmZ,reply,sim,animated_gif,0,0,0,1,0.25,https://www.twitter.com/SalonLineBrasil/status/1281682801780293632
Salon Line em 🏠,Fri Jul 10 20:07:21 +0000 2020,@gabsssss___ m i m o s 👀👀👀 https://t.co/d8xuvWzEoE,reply,sim,animated_gif,0,0,0,0,0,https://www.twitter.com/SalonLineBrasil/status/1281681434105851904
Salon Line em 🏠,Fri Jul 10 19:59:53 +0000 2020,@Lethiciaa__ 👀🍃 https://t.co/6zoDA4EWyp,reply,sim,animated_gif,0,1,0,0,0.25,https://www.twitter.com/SalonLineBrasil/status/1281679557217705985
